# run: ./pt -T 11 1.5 1.6 1.7 1.8 1.9 2.0 2.1 2.2 2.3 2.4 2.5 40 1000 
# Info realisation 1000:numb. clusters=1, id_largest=0, size_largest = 1600
# time n x(energy mag mag2)
278 -1.960000 0.988750 0.988750  -1.925000 0.980000 0.980000  -1.907500 0.975000 0.975000  -1.905000 0.972500 0.972500  -1.830000 0.942500 0.942500  -1.727500 0.900000 0.900000  -1.695000 0.895000 0.895000  -1.592500 0.830000 0.830000  -1.280000 0.170000 0.170000  -1.302500 0.530000 0.530000  -1.090000 0.007500 0.007500  
279 -1.927500 0.976250 0.976250  -1.925000 0.978750 0.978750  -1.852500 0.947500 0.947500  -1.877500 0.957500 0.957500  -1.817500 0.932500 0.932500  -1.782500 0.922500 0.922500  -1.567500 0.833750 0.833750  -1.567500 0.843750 0.843750  -1.272500 0.531250 0.531250  -1.222500 0.130000 0.130000  -1.107500 0.027500 0.027500  
280 -1.927500 0.980000 0.980000  -1.940000 0.983750 0.983750  -1.895000 0.968750 0.968750  -1.850000 0.953750 0.953750  -1.785000 0.927500 0.927500  -1.702500 0.885000 0.885000  -1.630000 0.841250 0.841250  -1.490000 0.772500 0.772500  -1.377500 0.627500 0.627500  -1.057500 0.125000 0.125000  -1.077500 0.017500 0.017500  
281 -1.940000 0.983750 0.983750  -1.962500 0.990000 0.990000  -1.885000 0.967500 0.967500  -1.815000 0.941250 0.941250  -1.892500 0.967500 0.967500  -1.782500 0.937500 0.937500  -1.530000 0.767500 0.767500  -1.560000 0.825000 0.825000  -1.420000 0.648750 0.648750  -1.240000 0.136250 0.136250  -1.132500 0.066250 0.066250  
282 -1.977500 0.993750 0.993750  -1.932500 0.981250 0.981250  -1.917500 0.973750 0.973750  -1.882500 0.967500 0.967500  -1.797500 0.932500 0.932500  -1.797500 0.937500 0.937500  -1.585000 0.792500 0.792500  -1.502500 0.721250 0.721250  -1.507500 0.773750 0.773750  -1.200000 0.143750 0.143750  -1.017500 0.155000 0.155000  
283 -1.937500 0.981250 0.981250  -1.887500 0.966250 0.966250  -1.887500 0.967500 0.967500  -1.875000 0.966250 0.966250  -1.852500 0.951250 0.951250  -1.725000 0.906250 0.906250  -1.605000 0.811250 0.811250  -1.405000 0.686250 0.686250  -1.410000 0.727500 0.727500  -1.220000 0.238750 0.238750  -1.052500 0.063750 0.063750  
284 -1.962500 0.990000 0.990000  -1.927500 0.978750 0.978750  -1.935000 0.981250 0.981250  -1.862500 0.960000 0.960000  -1.777500 0.927500 0.927500  -1.765000 0.915000 0.915000  -1.585000 0.817500 0.817500  -1.560000 0.822500 0.822500  -1.475000 0.751250 0.751250  -1.220000 0.276250 0.276250  -1.095000 0.050000 0.050000  
285 -1.952500 0.987500 0.987500  -1.937500 0.983750 0.983750  -1.900000 0.968750 0.968750  -1.850000 0.947500 0.947500  -1.787500 0.938750 0.938750  -1.662500 0.875000 0.875000  -1.612500 0.846250 0.846250  -1.507500 0.822500 0.822500  -1.402500 0.671250 0.671250  -1.227500 0.072500 0.072500  -1.067500 0.152500 0.152500  
286 -1.935000 0.982500 0.982500  -1.940000 0.983750 0.983750  -1.905000 0.973750 0.973750  -1.847500 0.943750 0.943750  -1.780000 0.932500 0.932500  -1.722500 0.906250 0.906250  -1.682500 0.865000 0.865000  -1.447500 0.762500 0.762500  -1.352500 0.533750 0.533750  -1.305000 0.181250 0.181250  -1.055000 0.131250 0.131250  
287 -1.965000 0.991250 0.991250  -1.962500 0.990000 0.990000  -1.860000 0.960000 0.960000  -1.882500 0.968750 0.968750  -1.770000 0.913750 0.913750  -1.760000 0.913750 0.913750  -1.662500 0.875000 0.875000  -1.525000 0.791250 0.791250  -1.337500 0.116250 0.116250  -1.320000 0.561250 0.561250  -1.042500 0.140000 0.140000  
288 -1.952500 0.987500 0.987500  -1.950000 0.985000 0.985000  -1.942500 0.983750 0.983750  -1.937500 0.982500 0.982500  -1.857500 0.957500 0.957500  -1.767500 0.915000 0.915000  -1.722500 0.895000 0.895000  -1.577500 0.786250 0.786250  -1.245000 0.567500 0.567500  -1.257500 0.071250 0.071250  -1.150000 0.098750 0.098750  
289 -1.975000 0.993750 0.993750  -1.882500 0.967500 0.967500  -1.910000 0.976250 0.976250  -1.877500 0.951250 0.951250  -1.817500 0.948750 0.948750  -1.662500 0.858750 0.858750  -1.722500 0.881250 0.881250  -1.575000 0.841250 0.841250  -1.317500 0.611250 0.611250  -1.290000 0.085000 0.085000  -1.052500 0.132500 0.132500  
290 -1.942500 0.983750 0.983750  -1.920000 0.976250 0.976250  -1.930000 0.980000 0.980000  -1.857500 0.960000 0.960000  -1.817500 0.945000 0.945000  -1.630000 0.871250 0.871250  -1.622500 0.836250 0.836250  -1.435000 0.731250 0.731250  -1.380000 0.618750 0.618750  -1.247500 0.062500 0.062500  -1.090000 0.197500 0.197500  
291 -1.975000 0.993750 0.993750  -1.925000 0.978750 0.978750  -1.900000 0.972500 0.972500  -1.872500 0.963750 0.963750  -1.795000 0.912500 0.912500  -1.717500 0.905000 0.905000  -1.610000 0.832500 0.832500  -1.432500 0.702500 0.702500  -1.392500 0.693750 0.693750  -1.142500 0.038750 0.038750  -1.152500 0.243750 0.243750  
292 -1.935000 0.982500 0.982500  -1.950000 0.986250 0.986250  -1.887500 0.970000 0.970000  -1.840000 0.952500 0.952500  -1.805000 0.918750 0.918750  -1.765000 0.927500 0.927500  -1.630000 0.855000 0.855000  -1.447500 0.692500 0.692500  -1.445000 0.767500 0.767500  -1.177500 0.002500 0.002500  -1.110000 0.212500 0.212500  
293 -1.960000 0.988750 0.988750  -1.940000 0.982500 0.982500  -1.882500 0.963750 0.963750  -1.790000 0.936250 0.936250  -1.832500 0.946250 0.946250  -1.700000 0.887500 0.887500  -1.665000 0.872500 0.872500  -1.520000 0.751250 0.751250  -1.340000 0.686250 0.686250  -1.175000 0.100000 0.100000  -1.125000 0.161250 0.161250  
294 -1.935000 0.983750 0.983750  -1.915000 0.975000 0.975000  -1.910000 0.975000 0.975000  -1.877500 0.963750 0.963750  -1.827500 0.947500 0.947500  -1.757500 0.922500 0.922500  -1.650000 0.870000 0.870000  -1.645000 0.840000 0.840000  -1.442500 0.706250 0.706250  -1.142500 0.065000 0.065000  -1.050000 0.198750 0.198750  
295 -1.935000 0.981250 0.981250  -1.925000 0.980000 0.980000  -1.887500 0.967500 0.967500  -1.830000 0.946250 0.946250  -1.822500 0.950000 0.950000  -1.735000 0.897500 0.897500  -1.635000 0.871250 0.871250  -1.542500 0.831250 0.831250  -1.505000 0.751250 0.751250  -1.155000 0.142500 0.142500  -1.137500 0.262500 0.262500  
296 -1.947500 0.985000 0.985000  -1.952500 0.987500 0.987500  -1.882500 0.966250 0.966250  -1.830000 0.952500 0.952500  -1.755000 0.925000 0.925000  -1.720000 0.903750 0.903750  -1.652500 0.882500 0.882500  -1.630000 0.863750 0.863750  -1.510000 0.776250 0.776250  -1.285000 0.047500 0.047500  -1.052500 0.198750 0.198750  
297 -1.975000 0.993750 0.993750  -1.910000 0.973750 0.973750  -1.905000 0.975000 0.975000  -1.867500 0.961250 0.961250  -1.822500 0.936250 0.936250  -1.772500 0.932500 0.932500  -1.685000 0.898750 0.898750  -1.550000 0.802500 0.802500  -1.400000 0.665000 0.665000  -1.220000 0.073750 0.073750  -1.102500 0.200000 0.200000  
298 -1.967500 0.991250 0.991250  -1.907500 0.973750 0.973750  -1.950000 0.986250 0.986250  -1.822500 0.950000 0.950000  -1.805000 0.932500 0.932500  -1.730000 0.910000 0.910000  -1.722500 0.911250 0.911250  -1.495000 0.797500 0.797500  -1.365000 0.595000 0.595000  -1.232500 0.130000 0.130000  -1.105000 0.145000 0.145000  
299 -1.962500 0.990000 0.990000  -1.925000 0.981250 0.981250  -1.912500 0.976250 0.976250  -1.860000 0.960000 0.960000  -1.830000 0.940000 0.940000  -1.797500 0.928750 0.928750  -1.655000 0.883750 0.883750  -1.562500 0.815000 0.815000  -1.470000 0.686250 0.686250  -1.170000 0.057500 0.057500  -1.020000 0.162500 0.162500  
300 -1.952500 0.987500 0.987500  -1.937500 0.982500 0.982500  -1.902500 0.971250 0.971250  -1.872500 0.963750 0.963750  -1.817500 0.945000 0.945000  -1.785000 0.921250 0.921250  -1.582500 0.830000 0.830000  -1.665000 0.885000 0.885000  -1.370000 0.593750 0.593750  -1.210000 0.078750 0.078750  -1.047500 0.206250 0.206250  
301 -1.970000 0.992500 0.992500  -1.917500 0.977500 0.977500  -1.877500 0.963750 0.963750  -1.880000 0.961250 0.961250  -1.785000 0.937500 0.937500  -1.690000 0.896250 0.896250  -1.667500 0.871250 0.871250  -1.662500 0.880000 0.880000  -1.390000 0.637500 0.637500  -1.177500 0.165000 0.165000  -1.140000 0.313750 0.313750  
302 -1.962500 0.987500 0.987500  -1.965000 0.991250 0.991250  -1.930000 0.978750 0.978750  -1.822500 0.942500 0.942500  -1.867500 0.962500 0.962500  -1.802500 0.938750 0.938750  -1.632500 0.865000 0.865000  -1.655000 0.888750 0.888750  -1.457500 0.657500 0.657500  -1.155000 0.093750 0.093750  -1.150000 0.226250 0.226250  
303 -1.960000 0.990000 0.990000  -1.927500 0.981250 0.981250  -1.877500 0.961250 0.961250  -1.815000 0.936250 0.936250  -1.822500 0.938750 0.938750  -1.767500 0.918750 0.918750  -1.635000 0.867500 0.867500  -1.532500 0.688750 0.688750  -1.577500 0.821250 0.821250  -1.225000 0.223750 0.223750  -1.135000 0.193750 0.193750  
304 -1.925000 0.980000 0.980000  -1.945000 0.985000 0.985000  -1.885000 0.965000 0.965000  -1.845000 0.957500 0.957500  -1.772500 0.913750 0.913750  -1.757500 0.923750 0.923750  -1.770000 0.920000 0.920000  -1.587500 0.741250 0.741250  -1.400000 0.750000 0.750000  -1.075000 0.117500 0.117500  -1.115000 0.197500 0.197500  
305 -1.955000 0.988750 0.988750  -1.887500 0.966250 0.966250  -1.917500 0.975000 0.975000  -1.852500 0.955000 0.955000  -1.755000 0.922500 0.922500  -1.775000 0.917500 0.917500  -1.615000 0.855000 0.855000  -1.485000 0.782500 0.782500  -1.415000 0.683750 0.683750  -1.100000 0.021250 0.021250  -1.090000 0.215000 0.215000  
306 -1.942500 0.985000 0.985000  -1.930000 0.982500 0.982500  -1.882500 0.967500 0.967500  -1.890000 0.968750 0.968750  -1.855000 0.952500 0.952500  -1.730000 0.895000 0.895000  -1.772500 0.922500 0.922500  -1.427500 0.716250 0.716250  -1.310000 0.620000 0.620000  -1.127500 0.021250 0.021250  -1.115000 0.343750 0.343750  
307 -1.940000 0.983750 0.983750  -1.937500 0.981250 0.981250  -1.910000 0.972500 0.972500  -1.817500 0.942500 0.942500  -1.815000 0.945000 0.945000  -1.750000 0.926250 0.926250  -1.652500 0.876250 0.876250  -1.572500 0.812500 0.812500  -1.322500 0.682500 0.682500  -1.187500 0.078750 0.078750  -1.175000 0.250000 0.250000  
308 -1.925000 0.978750 0.978750  -1.940000 0.982500 0.982500  -1.880000 0.966250 0.966250  -1.825000 0.948750 0.948750  -1.797500 0.936250 0.936250  -1.807500 0.945000 0.945000  -1.650000 0.846250 0.846250  -1.600000 0.830000 0.830000  -1.372500 0.655000 0.655000  -1.090000 0.227500 0.227500  -1.042500 0.223750 0.223750  
309 -1.955000 0.986250 0.986250  -1.952500 0.987500 0.987500  -1.935000 0.982500 0.982500  -1.847500 0.958750 0.958750  -1.755000 0.913750 0.913750  -1.705000 0.896250 0.896250  -1.690000 0.891250 0.891250  -1.507500 0.761250 0.761250  -1.445000 0.717500 0.717500  -1.115000 0.241250 0.241250  -0.980000 0.006250 0.006250  
310 -1.942500 0.985000 0.985000  -1.942500 0.983750 0.983750  -1.932500 0.980000 0.980000  -1.835000 0.951250 0.951250  -1.790000 0.928750 0.928750  -1.745000 0.915000 0.915000  -1.680000 0.890000 0.890000  -1.520000 0.797500 0.797500  -1.397500 0.727500 0.727500  -1.177500 0.153750 0.153750  -1.017500 0.078750 0.078750  
311 -1.960000 0.988750 0.988750  -1.930000 0.980000 0.980000  -1.880000 0.967500 0.967500  -1.865000 0.961250 0.961250  -1.787500 0.926250 0.926250  -1.747500 0.898750 0.898750  -1.675000 0.865000 0.865000  -1.602500 0.841250 0.841250  -1.325000 0.693750 0.693750  -1.087500 0.148750 0.148750  -1.102500 0.207500 0.207500  
312 -1.962500 0.990000 0.990000  -1.960000 0.990000 0.990000  -1.912500 0.971250 0.971250  -1.817500 0.941250 0.941250  -1.857500 0.958750 0.958750  -1.745000 0.918750 0.918750  -1.637500 0.846250 0.846250  -1.530000 0.796250 0.796250  -1.517500 0.802500 0.802500  -1.150000 0.261250 0.261250  -1.062500 0.025000 0.025000  
313 -1.970000 0.992500 0.992500  -1.927500 0.978750 0.978750  -1.937500 0.983750 0.983750  -1.900000 0.971250 0.971250  -1.820000 0.936250 0.936250  -1.795000 0.936250 0.936250  -1.685000 0.880000 0.880000  -1.417500 0.740000 0.740000  -1.452500 0.742500 0.742500  -1.110000 0.165000 0.165000  -1.075000 0.161250 0.161250  
314 -1.950000 0.987500 0.987500  -1.922500 0.977500 0.977500  -1.910000 0.973750 0.973750  -1.820000 0.940000 0.940000  -1.820000 0.945000 0.945000  -1.872500 0.961250 0.961250  -1.675000 0.881250 0.881250  -1.592500 0.840000 0.840000  -1.385000 0.737500 0.737500  -1.162500 0.087500 0.087500  -1.195000 0.006250 0.006250  
315 -1.955000 0.988750 0.988750  -1.925000 0.980000 0.980000  -1.887500 0.965000 0.965000  -1.842500 0.951250 0.951250  -1.902500 0.971250 0.971250  -1.800000 0.928750 0.928750  -1.710000 0.902500 0.902500  -1.620000 0.852500 0.852500  -1.482500 0.742500 0.742500  -1.107500 0.165000 0.165000  -1.105000 0.015000 0.015000  
316 -1.960000 0.988750 0.988750  -1.940000 0.983750 0.983750  -1.892500 0.970000 0.970000  -1.837500 0.950000 0.950000  -1.845000 0.950000 0.950000  -1.752500 0.918750 0.918750  -1.617500 0.828750 0.828750  -1.527500 0.800000 0.800000  -1.405000 0.765000 0.765000  -1.290000 0.208750 0.208750  -1.142500 0.041250 0.041250  
317 -1.950000 0.987500 0.987500  -1.960000 0.990000 0.990000  -1.885000 0.968750 0.968750  -1.847500 0.957500 0.957500  -1.805000 0.942500 0.942500  -1.705000 0.882500 0.882500  -1.717500 0.900000 0.900000  -1.607500 0.847500 0.847500  -1.437500 0.732500 0.732500  -1.110000 0.088750 0.088750  -1.197500 0.001250 0.001250  
318 -1.967500 0.991250 0.991250  -1.942500 0.983750 0.983750  -1.920000 0.975000 0.975000  -1.875000 0.960000 0.960000  -1.755000 0.917500 0.917500  -1.732500 0.902500 0.902500  -1.667500 0.888750 0.888750  -1.550000 0.812500 0.812500  -1.397500 0.733750 0.733750  -1.177500 0.121250 0.121250  -1.110000 0.078750 0.078750  
319 -1.940000 0.983750 0.983750  -1.942500 0.985000 0.985000  -1.917500 0.977500 0.977500  -1.855000 0.958750 0.958750  -1.857500 0.957500 0.957500  -1.767500 0.928750 0.928750  -1.650000 0.860000 0.860000  -1.525000 0.815000 0.815000  -1.442500 0.673750 0.673750  -1.217500 0.178750 0.178750  -1.125000 0.040000 0.040000  
320 -1.955000 0.987500 0.987500  -1.917500 0.977500 0.977500  -1.930000 0.981250 0.981250  -1.855000 0.958750 0.958750  -1.777500 0.923750 0.923750  -1.722500 0.912500 0.912500  -1.685000 0.892500 0.892500  -1.557500 0.808750 0.808750  -1.437500 0.685000 0.685000  -1.242500 0.095000 0.095000  -1.215000 0.095000 0.095000  
321 -1.957500 0.986250 0.986250  -1.935000 0.978750 0.978750  -1.925000 0.980000 0.980000  -1.852500 0.941250 0.941250  -1.762500 0.908750 0.908750  -1.842500 0.948750 0.948750  -1.675000 0.873750 0.873750  -1.465000 0.763750 0.763750  -1.347500 0.598750 0.598750  -1.225000 0.141250 0.141250  -1.102500 0.173750 0.173750  
322 -1.940000 0.982500 0.982500  -1.917500 0.978750 0.978750  -1.905000 0.970000 0.970000  -1.835000 0.952500 0.952500  -1.865000 0.958750 0.958750  -1.667500 0.846250 0.846250  -1.735000 0.915000 0.915000  -1.527500 0.782500 0.782500  -1.382500 0.620000 0.620000  -1.222500 0.130000 0.130000  -1.037500 0.168750 0.168750  
323 -1.952500 0.987500 0.987500  -1.897500 0.970000 0.970000  -1.887500 0.961250 0.961250  -1.857500 0.957500 0.957500  -1.785000 0.926250 0.926250  -1.762500 0.897500 0.897500  -1.635000 0.872500 0.872500  -1.585000 0.732500 0.732500  -1.355000 0.697500 0.697500  -1.125000 0.126250 0.126250  -1.105000 0.088750 0.088750  
324 -1.960000 0.988750 0.988750  -1.955000 0.988750 0.988750  -1.895000 0.971250 0.971250  -1.890000 0.972500 0.972500  -1.865000 0.961250 0.961250  -1.760000 0.905000 0.905000  -1.700000 0.903750 0.903750  -1.562500 0.811250 0.811250  -1.440000 0.702500 0.702500  -1.127500 0.128750 0.128750  -1.155000 0.056250 0.056250  
325 -1.945000 0.986250 0.986250  -1.927500 0.980000 0.980000  -1.877500 0.962500 0.962500  -1.850000 0.956250 0.956250  -1.805000 0.943750 0.943750  -1.737500 0.907500 0.907500  -1.567500 0.845000 0.845000  -1.552500 0.840000 0.840000  -1.417500 0.751250 0.751250  -1.165000 0.178750 0.178750  -1.162500 0.043750 0.043750  
326 -1.970000 0.991250 0.991250  -1.940000 0.982500 0.982500  -1.865000 0.958750 0.958750  -1.842500 0.948750 0.948750  -1.782500 0.925000 0.925000  -1.747500 0.918750 0.918750  -1.697500 0.901250 0.901250  -1.557500 0.803750 0.803750  -1.450000 0.673750 0.673750  -1.275000 0.063750 0.063750  -1.175000 0.008750 0.008750  
327 -1.952500 0.985000 0.985000  -1.932500 0.980000 0.980000  -1.902500 0.972500 0.972500  -1.865000 0.958750 0.958750  -1.830000 0.947500 0.947500  -1.597500 0.856250 0.856250  -1.747500 0.906250 0.906250  -1.607500 0.845000 0.845000  -1.387500 0.698750 0.698750  -1.287500 0.076250 0.076250  -1.117500 0.088750 0.088750  
328 -1.970000 0.992500 0.992500  -1.930000 0.977500 0.977500  -1.910000 0.972500 0.972500  -1.850000 0.957500 0.957500  -1.852500 0.960000 0.960000  -1.747500 0.921250 0.921250  -1.665000 0.851250 0.851250  -1.562500 0.835000 0.835000  -1.395000 0.668750 0.668750  -1.172500 0.062500 0.062500  -1.080000 0.172500 0.172500  
329 -1.937500 0.981250 0.981250  -1.937500 0.983750 0.983750  -1.910000 0.973750 0.973750  -1.810000 0.945000 0.945000  -1.795000 0.923750 0.923750  -1.760000 0.921250 0.921250  -1.625000 0.835000 0.835000  -1.617500 0.855000 0.855000  -1.457500 0.732500 0.732500  -1.270000 0.071250 0.071250  -1.000000 0.033750 0.033750  
330 -1.972500 0.992500 0.992500  -1.950000 0.986250 0.986250  -1.895000 0.970000 0.970000  -1.795000 0.905000 0.905000  -1.830000 0.943750 0.943750  -1.822500 0.942500 0.942500  -1.645000 0.866250 0.866250  -1.655000 0.871250 0.871250  -1.525000 0.772500 0.772500  -1.312500 0.126250 0.126250  -0.997500 0.032500 0.032500  
331 -1.957500 0.988750 0.988750  -1.930000 0.980000 0.980000  -1.940000 0.983750 0.983750  -1.850000 0.932500 0.932500  -1.795000 0.935000 0.935000  -1.797500 0.940000 0.940000  -1.780000 0.932500 0.932500  -1.502500 0.792500 0.792500  -1.542500 0.812500 0.812500  -1.162500 0.082500 0.082500  -1.065000 0.116250 0.116250  
332 -1.960000 0.988750 0.988750  -1.940000 0.983750 0.983750  -1.907500 0.973750 0.973750  -1.865000 0.962500 0.962500  -1.795000 0.936250 0.936250  -1.745000 0.905000 0.905000  -1.702500 0.900000 0.900000  -1.555000 0.783750 0.783750  -1.535000 0.815000 0.815000  -1.207500 0.052500 0.052500  -1.020000 0.018750 0.018750  
333 -1.985000 0.996250 0.996250  -1.932500 0.978750 0.978750  -1.855000 0.958750 0.958750  -1.910000 0.973750 0.973750  -1.850000 0.952500 0.952500  -1.717500 0.907500 0.907500  -1.662500 0.876250 0.876250  -1.535000 0.753750 0.753750  -1.505000 0.787500 0.787500  -1.192500 0.085000 0.085000  -1.110000 0.115000 0.115000  
334 -1.962500 0.987500 0.987500  -1.935000 0.982500 0.982500  -1.905000 0.973750 0.973750  -1.822500 0.941250 0.941250  -1.807500 0.942500 0.942500  -1.720000 0.908750 0.908750  -1.667500 0.877500 0.877500  -1.552500 0.763750 0.763750  -1.457500 0.743750 0.743750  -1.200000 0.128750 0.128750  -1.047500 0.105000 0.105000  
335 -1.927500 0.981250 0.981250  -1.917500 0.976250 0.976250  -1.882500 0.965000 0.965000  -1.895000 0.953750 0.953750  -1.810000 0.935000 0.935000  -1.762500 0.922500 0.922500  -1.635000 0.868750 0.868750  -1.625000 0.852500 0.852500  -1.417500 0.736250 0.736250  -1.237500 0.061250 0.061250  -1.147500 0.031250 0.031250  
336 -1.942500 0.985000 0.985000  -1.950000 0.987500 0.987500  -1.917500 0.976250 0.976250  -1.907500 0.973750 0.973750  -1.772500 0.923750 0.923750  -1.720000 0.893750 0.893750  -1.645000 0.877500 0.877500  -1.645000 0.881250 0.881250  -1.372500 0.693750 0.693750  -1.207500 0.166250 0.166250  -1.087500 0.175000 0.175000  
337 -1.965000 0.990000 0.990000  -1.925000 0.976250 0.976250  -1.882500 0.967500 0.967500  -1.872500 0.957500 0.957500  -1.792500 0.932500 0.932500  -1.757500 0.917500 0.917500  -1.692500 0.897500 0.897500  -1.665000 0.881250 0.881250  -1.355000 0.561250 0.561250  -1.152500 0.205000 0.205000  -1.147500 0.155000 0.155000  
338 -1.957500 0.988750 0.988750  -1.930000 0.980000 0.980000  -1.807500 0.928750 0.928750  -1.882500 0.963750 0.963750  -1.762500 0.928750 0.928750  -1.675000 0.896250 0.896250  -1.750000 0.915000 0.915000  -1.652500 0.880000 0.880000  -1.427500 0.620000 0.620000  -1.167500 0.145000 0.145000  -1.120000 0.175000 0.175000  
339 -1.930000 0.980000 0.980000  -1.947500 0.983750 0.983750  -1.892500 0.968750 0.968750  -1.782500 0.920000 0.920000  -1.760000 0.927500 0.927500  -1.760000 0.898750 0.898750  -1.627500 0.877500 0.877500  -1.577500 0.838750 0.838750  -1.325000 0.463750 0.463750  -1.230000 0.155000 0.155000  -1.097500 0.222500 0.222500  
340 -2.000000 1.000000 1.000000  -1.935000 0.983750 0.983750  -1.907500 0.975000 0.975000  -1.922500 0.976250 0.976250  -1.820000 0.947500 0.947500  -1.735000 0.907500 0.907500  -1.622500 0.865000 0.865000  -1.560000 0.818750 0.818750  -1.212500 0.440000 0.440000  -1.117500 0.200000 0.200000  -1.092500 0.203750 0.203750  
341 -1.950000 0.983750 0.983750  -1.920000 0.977500 0.977500  -1.870000 0.958750 0.958750  -1.852500 0.957500 0.957500  -1.855000 0.953750 0.953750  -1.772500 0.915000 0.915000  -1.547500 0.810000 0.810000  -1.552500 0.777500 0.777500  -1.427500 0.577500 0.577500  -1.087500 0.267500 0.267500  -1.120000 0.320000 0.320000  
342 -1.980000 0.995000 0.995000  -1.947500 0.986250 0.986250  -1.927500 0.976250 0.976250  -1.892500 0.968750 0.968750  -1.822500 0.951250 0.951250  -1.717500 0.896250 0.896250  -1.592500 0.821250 0.821250  -1.607500 0.836250 0.836250  -1.337500 0.591250 0.591250  -1.122500 0.337500 0.337500  -1.102500 0.213750 0.213750  
343 -1.965000 0.991250 0.991250  -1.940000 0.981250 0.981250  -1.910000 0.976250 0.976250  -1.842500 0.952500 0.952500  -1.790000 0.936250 0.936250  -1.765000 0.922500 0.922500  -1.597500 0.803750 0.803750  -1.480000 0.770000 0.770000  -1.360000 0.675000 0.675000  -1.205000 0.190000 0.190000  -1.160000 0.225000 0.225000  
344 -1.970000 0.992500 0.992500  -1.945000 0.981250 0.981250  -1.940000 0.983750 0.983750  -1.867500 0.963750 0.963750  -1.805000 0.946250 0.946250  -1.715000 0.900000 0.900000  -1.592500 0.827500 0.827500  -1.600000 0.855000 0.855000  -1.402500 0.616250 0.616250  -1.177500 0.245000 0.245000  -1.102500 0.333750 0.333750  
345 -1.912500 0.975000 0.975000  -1.940000 0.983750 0.983750  -1.932500 0.982500 0.982500  -1.800000 0.930000 0.930000  -1.757500 0.906250 0.906250  -1.752500 0.921250 0.921250  -1.635000 0.840000 0.840000  -1.572500 0.818750 0.818750  -1.447500 0.663750 0.663750  -1.177500 0.223750 0.223750  -1.120000 0.273750 0.273750  
346 -1.967500 0.991250 0.991250  -1.925000 0.975000 0.975000  -1.860000 0.957500 0.957500  -1.830000 0.927500 0.927500  -1.855000 0.956250 0.956250  -1.702500 0.891250 0.891250  -1.605000 0.833750 0.833750  -1.632500 0.871250 0.871250  -1.425000 0.637500 0.637500  -1.067500 0.283750 0.283750  -1.175000 0.218750 0.218750  
347 -1.945000 0.983750 0.983750  -1.920000 0.977500 0.977500  -1.895000 0.966250 0.966250  -1.860000 0.957500 0.957500  -1.857500 0.898750 0.898750  -1.810000 0.942500 0.942500  -1.705000 0.875000 0.875000  -1.647500 0.868750 0.868750  -1.425000 0.661250 0.661250  -1.112500 0.110000 0.110000  -1.152500 0.190000 0.190000  
348 -1.950000 0.986250 0.986250  -1.940000 0.985000 0.985000  -1.892500 0.968750 0.968750  -1.812500 0.942500 0.942500  -1.800000 0.911250 0.911250  -1.762500 0.926250 0.926250  -1.670000 0.886250 0.886250  -1.650000 0.885000 0.885000  -1.427500 0.716250 0.716250  -1.235000 0.008750 0.008750  -1.112500 0.153750 0.153750  
349 -1.950000 0.987500 0.987500  -1.927500 0.980000 0.980000  -1.895000 0.970000 0.970000  -1.875000 0.965000 0.965000  -1.707500 0.900000 0.900000  -1.772500 0.882500 0.882500  -1.675000 0.868750 0.868750  -1.617500 0.876250 0.876250  -1.400000 0.682500 0.682500  -1.097500 0.030000 0.030000  -1.045000 0.255000 0.255000  
350 -1.960000 0.988750 0.988750  -1.887500 0.962500 0.962500  -1.930000 0.981250 0.981250  -1.800000 0.937500 0.937500  -1.815000 0.943750 0.943750  -1.725000 0.883750 0.883750  -1.667500 0.871250 0.871250  -1.647500 0.857500 0.857500  -1.355000 0.653750 0.653750  -1.222500 0.050000 0.050000  -1.225000 0.038750 0.038750  
351 -1.952500 0.987500 0.987500  -1.915000 0.976250 0.976250  -1.927500 0.980000 0.980000  -1.882500 0.970000 0.970000  -1.842500 0.957500 0.957500  -1.797500 0.936250 0.936250  -1.677500 0.806250 0.806250  -1.582500 0.848750 0.848750  -1.460000 0.747500 0.747500  -1.102500 0.206250 0.206250  -1.122500 0.108750 0.108750  
352 -1.947500 0.985000 0.985000  -1.945000 0.985000 0.985000  -1.897500 0.965000 0.965000  -1.912500 0.975000 0.975000  -1.810000 0.936250 0.936250  -1.735000 0.917500 0.917500  -1.672500 0.805000 0.805000  -1.572500 0.836250 0.836250  -1.480000 0.753750 0.753750  -1.177500 0.341250 0.341250  -1.127500 0.240000 0.240000  
353 -1.937500 0.983750 0.983750  -1.925000 0.978750 0.978750  -1.867500 0.955000 0.955000  -1.890000 0.968750 0.968750  -1.807500 0.940000 0.940000  -1.702500 0.900000 0.900000  -1.672500 0.868750 0.868750  -1.650000 0.817500 0.817500  -1.467500 0.735000 0.735000  -1.212500 0.282500 0.282500  -1.010000 0.077500 0.077500  
354 -1.945000 0.985000 0.985000  -1.895000 0.970000 0.970000  -1.932500 0.981250 0.981250  -1.870000 0.961250 0.961250  -1.832500 0.947500 0.947500  -1.740000 0.922500 0.922500  -1.622500 0.845000 0.845000  -1.525000 0.756250 0.756250  -1.445000 0.701250 0.701250  -1.197500 0.237500 0.237500  -1.085000 0.116250 0.116250  
